"NAME","DESCRIPTION","GENE_SYMBOL","GENE_TITLE","SCORE"
"SEC22B","na","null","null",0.6254953
"HARS","na","null","null",0.6255146
"FOXK2","na","null","null",0.6256685
"FAM207A","na","null","null",0.62568134
"KRBOX1","na","null","null",0.62573445
"PAK6","na","null","null",0.6257558
"MEGF8","na","null","null",0.6258242
"IDH3B","na","null","null",0.62586147
"XRCC6","na","null","null",0.6260396
"KCTD21","na","null","null",0.626206
"MCRIP2","na","null","null",0.6262155
"GJB5","na","null","null",0.6264143
"KLC1","na","null","null",0.6264624
"NCBP2-AS2","na","null","null",0.62667423
"OBSCN-AS1","na","null","null",0.62681127
"PATZ1","na","null","null",0.626849
"FOLR1","na","null","null",0.6269108
"LOC101927727","na","null","null",0.62713253
"HOXB4","na","null","null",0.62717766
"CYB561D2","na","null","null",0.6272281
"WDR66","na","null","null",0.627363
"RITA1","na","null","null",0.6274115
"ZNF532","na","null","null",0.62742776
"TRIOBP","na","null","null",0.6275648
"KDM1B","na","null","null",0.6276313
"SMIM4","na","null","null",0.6276615
"GNB5","na","null","null",0.6277949
"VPS37D","na","null","null",0.62789214
"UTP15","na","null","null",0.627993
"CASC1","na","null","null",0.62809855
"ARHGEF7","na","null","null",0.62810916
"THG1L","na","null","null",0.62815726
"ZC3HC1","na","null","null",0.6281868
"FAM136A","na","null","null",0.62836695
"ZNF429","na","null","null",0.6284022
"MCAT","na","null","null",0.6286032
"CHCHD1","na","null","null",0.6288854
"PAK1IP1","na","null","null",0.62921095
"RAD51C","na","null","null",0.6293273
"TMEM178B","na","null","null",0.6294054
"C11orf98","na","null","null",0.62943244
"EPN3","na","null","null",0.6294644
"SLC38A7","na","null","null",0.62989706
"HNRNPUL2","na","null","null",0.62993824
"NOS1","na","null","null",0.6300066
"ALG12","na","null","null",0.63008213
"LRRIQ3","na","null","null",0.6300983
"RAB3IL1","na","null","null",0.6301086
"FAM110C","na","null","null",0.6302812
"FAM98A","na","null","null",0.63029546
"ASB13","na","null","null",0.630307
"TEX264","na","null","null",0.6303366
"MRPS14","na","null","null",0.6304338
"DSN1","na","null","null",0.63065356
"CNTRL","na","null","null",0.6308265
"SNRPD1","na","null","null",0.63096255
"TRAPPC4","na","null","null",0.6311871
"ZFP14","na","null","null",0.63155335
"SASH1","na","null","null",0.63158447
"SLC27A5","na","null","null",0.632079
"RNF40","na","null","null",0.6320918
"ELMOD3","na","null","null",0.6322618
"RPIA","na","null","null",0.63229704
"DDX28","na","null","null",0.63246423
"LONP1","na","null","null",0.6326704
"NALCN","na","null","null",0.6326967
"TCF12","na","null","null",0.6327919
"FAM198B-AS1","na","null","null",0.63293755
"ZNF260","na","null","null",0.6330788
"DYRK2","na","null","null",0.6330818
"TBCD","na","null","null",0.63309973
"LOC100506990","na","null","null",0.63365334
"DPCD","na","null","null",0.6337756
"LINC01979","na","null","null",0.6337807
"PPP1R12B","na","null","null",0.6338323
"NLRX1","na","null","null",0.63394666
"CORIN","na","null","null",0.6340703
"UPRT","na","null","null",0.6341193
"SEH1L","na","null","null",0.6342296
"MYO18A","na","null","null",0.6342777
"BTBD8","na","null","null",0.6345957
"PARK7","na","null","null",0.6349369
"AGO1","na","null","null",0.63499045
"SNN","na","null","null",0.6350189
"DMRT1","na","null","null",0.63517827
"ERICH2","na","null","null",0.6352273
"SLC25A15","na","null","null",0.63530874
"LOC101927809","na","null","null",0.6353924
"LENG8","na","null","null",0.6354155
"LOC100996447","na","null","null",0.6354863
"FAM21EP","na","null","null",0.6355006
"ZNRD1ASP","na","null","null",0.63551533
"MRPL28","na","null","null",0.6355201
"TECPR2","na","null","null",0.6355242
"HUS1","na","null","null",0.63560295
"GAREM2","na","null","null",0.635647
"PDXDC1","na","null","null",0.63574684
"COP1","na","null","null",0.6358871
"COX11","na","null","null",0.6359165
"CIAO3","na","null","null",0.6360518
"PADI3","na","null","null",0.6361257
"C17orf97","na","null","null",0.63615096
"ZNF675","na","null","null",0.63625026
"HTR7P1","na","null","null",0.6362874
"CLK2P1","na","null","null",0.6363639
"HS6ST2","na","null","null",0.6364611
"CDC16","na","null","null",0.63648576
"ATP11A","na","null","null",0.6367579
"UBL4A","na","null","null",0.63676786
"ARHGEF17","na","null","null",0.6373074
"METTL2B","na","null","null",0.6374393
"VAPB","na","null","null",0.6374658
"PRKRIP1","na","null","null",0.63749605
"PAQR7","na","null","null",0.63760155
"RBM19","na","null","null",0.6377752
"LRRC61","na","null","null",0.63784707
"TGFB2-OT1","na","null","null",0.63788164
"UBTF","na","null","null",0.6379999
"FH","na","null","null",0.6380846
"ALS2","na","null","null",0.63820416
"NBPF8","na","null","null",0.6383765
"SH2D4A","na","null","null",0.6383877
"RNF170","na","null","null",0.638459
"RAB30-AS1","na","null","null",0.638565
"BHLHE41","na","null","null",0.6386701
"CTNS","na","null","null",0.6386952
"ZNF815P","na","null","null",0.638793
"PPHLN1","na","null","null",0.6388014
"MPZL1","na","null","null",0.63885045
"GABRB3","na","null","null",0.63890314
"ANKH","na","null","null",0.63908726
"TMEM231","na","null","null",0.6392042
"PSMG1","na","null","null",0.63934225
"PET100","na","null","null",0.6393466
"TDP1","na","null","null",0.63936454
"VIRMA","na","null","null",0.63948476
"SON","na","null","null",0.63961375
"PGRMC2","na","null","null",0.6397267
"DENND5B","na","null","null",0.6397944
"RPA2","na","null","null",0.6399624
"MCFD2","na","null","null",0.6403016
"ZNF638","na","null","null",0.64030296
"ZNF665","na","null","null",0.6404213
"FTO-IT1","na","null","null",0.6404968
"WDR31","na","null","null",0.6406633
"METTL18","na","null","null",0.64081764
"NIT1","na","null","null",0.6409144
"MEST","na","null","null",0.6409905
"TAMM41","na","null","null",0.64120007
"SEMA3E","na","null","null",0.6412523
"ARMCX2","na","null","null",0.64134794
"CDC23","na","null","null",0.64138454
"PARL","na","null","null",0.64143616
"KIF3A","na","null","null",0.64153814
"RPL23P8","na","null","null",0.64183486
"INPP4A","na","null","null",0.64208794
"GLT8D1","na","null","null",0.64222026
"RNF216","na","null","null",0.6423895
"RRP7BP","na","null","null",0.6424103
"TIAM2","na","null","null",0.6424471
"EXT2","na","null","null",0.6426173
"WIPI1","na","null","null",0.64290977
"LINC00920","na","null","null",0.64301974
"ZNF454","na","null","null",0.643254
"FAM78A","na","null","null",0.6432926
"GSTZ1","na","null","null",0.6433389
"ELAC1","na","null","null",0.64336324
"ENTPD4","na","null","null",0.6437264
"TUBGCP6","na","null","null",0.64374375
"ANXA10","na","null","null",0.64379704
"IQCE","na","null","null",0.6441004
"ZNF71","na","null","null",0.644141
"MRPS11","na","null","null",0.64430296
"ZNF749","na","null","null",0.6444322
"TRIM37","na","null","null",0.6444419
"ZNF174","na","null","null",0.64456445
"AGAP4","na","null","null",0.64456505
"SOCS7","na","null","null",0.6446522
"NIPAL3","na","null","null",0.64472586
"TDRD9","na","null","null",0.64503706
"FLOT2","na","null","null",0.6450503
"RIOX2","na","null","null",0.6450632
"SAMD5","na","null","null",0.64528656
"SLC19A1","na","null","null",0.645423
"CENPJ","na","null","null",0.6454815
"FAM160A1","na","null","null",0.645568
"KIF21B","na","null","null",0.64584047
"NPHP4","na","null","null",0.6459172
"TRAK1","na","null","null",0.64597785
"GPATCH1","na","null","null",0.64652854
"RIBC2","na","null","null",0.64656126
"WDPCP","na","null","null",0.64665836
"NDUFS4","na","null","null",0.6467056
"POLR1D","na","null","null",0.6467224
"MBD4","na","null","null",0.64679426
"VPS39","na","null","null",0.6468241
"WASHC2C","na","null","null",0.6469763
"C2CD3","na","null","null",0.6470301
"VSIG10","na","null","null",0.6472136
"SNRNP200","na","null","null",0.64751935
"C2CD2","na","null","null",0.64756775
"TBC1D8-AS1","na","null","null",0.6476265
"GRAMD4","na","null","null",0.6476821
"SOX6","na","null","null",0.64769626
"LOC101929066","na","null","null",0.64777285
"RPL22L1","na","null","null",0.6481665
"PMS2","na","null","null",0.64829004
"ZNF564","na","null","null",0.6483495
"LOC101928530","na","null","null",0.6484087
"OBSCN","na","null","null",0.6486533
"ZNF891","na","null","null",0.64877594
"ARFGAP3","na","null","null",0.64893895
"RAB11FIP2","na","null","null",0.6491037
"VARS2","na","null","null",0.6494316
"RAPGEF3","na","null","null",0.6496067
"KCNN4","na","null","null",0.64996445
"LDLRAD3","na","null","null",0.64998245
"LAMB2","na","null","null",0.65002775
"ZNF331","na","null","null",0.6500453
"FTSJ3","na","null","null",0.6501213
"CLEC3B","na","null","null",0.65016747
"KLF13","na","null","null",0.6502907
"PRH1","na","null","null",0.65029573
"TIMP1","na","null","null",0.650346
"ZNF177","na","null","null",0.6504258
"GYS1","na","null","null",0.6505324
"RPSAP58","na","null","null",0.65060484
"SLC34A3","na","null","null",0.6506067
"EIF2AK4","na","null","null",0.65062904
"PPIH","na","null","null",0.65063906
"STAG3L4","na","null","null",0.65064704
"OSCP1","na","null","null",0.6507166
"CCNL2","na","null","null",0.6507633
"FMO4","na","null","null",0.6509787
"H6PD","na","null","null",0.6513653
"IPW","na","null","null",0.65177506
"RPARP-AS1","na","null","null",0.65179104
"DPH5","na","null","null",0.6518359
"MBOAT2","na","null","null",0.6520145
"STK4","na","null","null",0.65205705
"CDC42BPB","na","null","null",0.6522154
"LOC105371814","na","null","null",0.652325
"A1BG-AS1","na","null","null",0.6527043
"CNDP2","na","null","null",0.6527833
"NOB1","na","null","null",0.6528275
"SCARB1","na","null","null",0.65296084
"KANSL3","na","null","null",0.65325075
"TUBAL3","na","null","null",0.6533962
"PAFAH2","na","null","null",0.65340525
"EMC1","na","null","null",0.6534749
"LOC100507002","na","null","null",0.653506
"MRPS33","na","null","null",0.6536689
"SURF2","na","null","null",0.6537339
"KRT33A","na","null","null",0.6538823
"SNAI3","na","null","null",0.65397465
"ZEB1-AS1","na","null","null",0.65412414
"SMIM7","na","null","null",0.6541364
"GCNT3","na","null","null",0.6541733
"DOLPP1","na","null","null",0.65422404
"CYP2E1","na","null","null",0.6542307
"FAM83C","na","null","null",0.65424216
"PPM1F","na","null","null",0.6542861
"LINC01615","na","null","null",0.65474975
"ZNF534","na","null","null",0.654764
"CHURC1-FNTB","na","null","null",0.65476567
"DNAJC5","na","null","null",0.65490603
"MFSD3","na","null","null",0.65511143
"DLG5","na","null","null",0.65516895
"NEDD8","na","null","null",0.6555653
"FITM2","na","null","null",0.6555771
"AATF","na","null","null",0.6557365
"SMCR8","na","null","null",0.655832
"EIF5AL1","na","null","null",0.6559436
"NUDT13","na","null","null",0.65598917
"PWAR5","na","null","null",0.6560226
"IRAK1BP1","na","null","null",0.6560782
"FAM83A-AS1","na","null","null",0.6563318
"ZNF727","na","null","null",0.65639955
"MANBAL","na","null","null",0.65648484
"CDAN1","na","null","null",0.65671045
"PFKP","na","null","null",0.6567924
"BBS4","na","null","null",0.65680844
"LAT","na","null","null",0.65702444
"KCNK6","na","null","null",0.65737873
"METAP1","na","null","null",0.65744424
"MLPH","na","null","null",0.657744
"TIMM21","na","null","null",0.6578012
"RIT1","na","null","null",0.65814734
"NIPSNAP1","na","null","null",0.6584749
"GATD3B","na","null","null",0.6586809
"RNF207","na","null","null",0.65874314
"PHEX","na","null","null",0.6587521
"MRPL46","na","null","null",0.6587667
"RACGAP1","na","null","null",0.65900934
"CBSL","na","null","null",0.65907186
"TMEM101","na","null","null",0.6594408
"CORT","na","null","null",0.65949595
"SOX12","na","null","null",0.65957505
"FAM201A","na","null","null",0.660086
"RIC1","na","null","null",0.6601765
"GSS","na","null","null",0.66027653
"CCHCR1","na","null","null",0.6602916
"ZNF738","na","null","null",0.6603055
"HINFP","na","null","null",0.6603835
"JPH1","na","null","null",0.6603845
"AMZ1","na","null","null",0.6604088
"MCM8","na","null","null",0.660704
"PYROXD2","na","null","null",0.66081625
"AATBC","na","null","null",0.66101605
"PPAT","na","null","null",0.66103184
"FAM173B","na","null","null",0.6610332
"POMK","na","null","null",0.66124636
"SHLD1","na","null","null",0.66130334
"SYNE1","na","null","null",0.6614633
"LINC00431","na","null","null",0.6616129
"CPT2","na","null","null",0.6616691
"MTCP1","na","null","null",0.6616979
"DDX19B","na","null","null",0.6618527
"PLPP5","na","null","null",0.66193473
"VCAN","na","null","null",0.6620063
"TMEM115","na","null","null",0.6622369
"SMAD9","na","null","null",0.6623072
"NEXN-AS1","na","null","null",0.6623612
"SLC22A14","na","null","null",0.6623818
"DNMT3A","na","null","null",0.6625673
"TNFSF4","na","null","null",0.6627845
"NUDT18","na","null","null",0.6630344
"PHF20","na","null","null",0.6634611
"PDCL3P4","na","null","null",0.6634923
"INE1","na","null","null",0.66396594
"ADNP2","na","null","null",0.6639844
"NCAPD3","na","null","null",0.6640796
"CHD1L","na","null","null",0.66419303
"GOLGA6L4","na","null","null",0.6642411
"MTMR3","na","null","null",0.6642841
"DNAL1","na","null","null",0.6643544
"PEX11B","na","null","null",0.66449356
"SLC5A6","na","null","null",0.664577
"WDR4","na","null","null",0.6647692
"EXTL3","na","null","null",0.664923
"ATOX1","na","null","null",0.66507953
"ZNF512B","na","null","null",0.66513896
"COA3","na","null","null",0.66531146
"CKLF","na","null","null",0.66534626
"ISYNA1","na","null","null",0.66545117
"ADCK1","na","null","null",0.6654712
"MRPL36","na","null","null",0.66558516
"DLEC1","na","null","null",0.6656323
"GPR1","na","null","null",0.66577536
"CIB1","na","null","null",0.6659224
"CTNNAL1","na","null","null",0.6659817
"SMDT1","na","null","null",0.66605765
"GLB1L2","na","null","null",0.6662201
"C1orf35","na","null","null",0.66623914
"RTN4IP1","na","null","null",0.6663252
"ARNT","na","null","null",0.66657215
"CMTR2","na","null","null",0.66666704
"CTPS2","na","null","null",0.66669595
"ZBTB9","na","null","null",0.66681856
"ATL1","na","null","null",0.66704327
"NAXD","na","null","null",0.6670988
"ATP5ME","na","null","null",0.6672987
"GMPPB","na","null","null",0.6673146
"CNOT10","na","null","null",0.6673281
"C18orf65","na","null","null",0.6673593
"SETBP1","na","null","null",0.66739035
"HTR7","na","null","null",0.66743934
"FNBP1L","na","null","null",0.6675325
"ZNF552","na","null","null",0.66753685
"UQCC1","na","null","null",0.6676607
"RPL13AP20","na","null","null",0.66796124
"MPRIP","na","null","null",0.6681637
"LINC00847","na","null","null",0.6682463
"RBPMS-AS1","na","null","null",0.6683125
"CLCC1","na","null","null",0.66845655
"IGSF3","na","null","null",0.6685652
"ZP3","na","null","null",0.668706
"NAP1L2","na","null","null",0.6688903
"ANAPC5","na","null","null",0.668922
"FHOD3","na","null","null",0.66906893
"SPATA6","na","null","null",0.66917324
"MRM3","na","null","null",0.66926736
"MIR4435-2HG","na","null","null",0.669418
"TMEM14B","na","null","null",0.6696072
"TMEM187","na","null","null",0.66966987
"TTLL5","na","null","null",0.669675
"L3MBTL2","na","null","null",0.669683
"ZNF658","na","null","null",0.66976106
"CRKL","na","null","null",0.6700258
"ZNRF3","na","null","null",0.67015696
"ZNF681","na","null","null",0.67016685
"CABIN1","na","null","null",0.6705068
"DDX12P","na","null","null",0.67052114
"DUXAP9","na","null","null",0.6706307
"WEE2-AS1","na","null","null",0.67074543
"LINC00562","na","null","null",0.67095983
"SNCG","na","null","null",0.6709697
"ERAL1","na","null","null",0.6716359
"MUL1","na","null","null",0.67166764
"TMEM120B","na","null","null",0.6718884
"OARD1","na","null","null",0.67190987
"TMEM248","na","null","null",0.671929
"GALNT12","na","null","null",0.67245406
"FIBCD1","na","null","null",0.6731028
"DNAJC11","na","null","null",0.67316866
"OCIAD2","na","null","null",0.67317665
"RUNDC1","na","null","null",0.67328715
"PFN1P2","na","null","null",0.6733419
"NELFCD","na","null","null",0.67347723
"SNORA9","na","null","null",0.6734959
"TMEM269","na","null","null",0.67353904
"TALDO1","na","null","null",0.6736886
"CCND1","na","null","null",0.6738735
"MARVELD2","na","null","null",0.6738941
"RAB40A","na","null","null",0.67390645
"RASGEF1A","na","null","null",0.6739705
"KIAA1147","na","null","null",0.67421067
"GCLM","na","null","null",0.67454934
"FUT8","na","null","null",0.67460394
"AKR1C3","na","null","null",0.6748367
"RNF112","na","null","null",0.6748712
"MCC","na","null","null",0.67493534
"VPS33A","na","null","null",0.67501646
"FAM181B","na","null","null",0.6750959
"SPOUT1","na","null","null",0.6751486
"SNX22","na","null","null",0.6752216
"SFMBT1","na","null","null",0.67531586
"ATM","na","null","null",0.67571133
"SLC44A5","na","null","null",0.67573506
"FBXW9","na","null","null",0.67574555
"TRIM6","na","null","null",0.6757924
"ZNF682","na","null","null",0.67582333
"LOC100286925","na","null","null",0.6758289
"TSACC","na","null","null",0.6759166
"LINC01301","na","null","null",0.67604244
"AP4M1","na","null","null",0.6760518
"ZNF192P1","na","null","null",0.67608064
"DFFB","na","null","null",0.676207
"FANK1","na","null","null",0.6763376
"FAM210B","na","null","null",0.6763694
"PLPP2","na","null","null",0.67683625
"SEL1L3","na","null","null",0.6773625
"PTDSS2","na","null","null",0.6780513
"DYSF","na","null","null",0.6780692
"LIMK2","na","null","null",0.6780884
"RNF215","na","null","null",0.67835975
"CTDSP1","na","null","null",0.6784161
"AQP11","na","null","null",0.6784232
"LINC02035","na","null","null",0.67855304
"APTX","na","null","null",0.6787319
"SNX8","na","null","null",0.67875123
"MED22","na","null","null",0.67875147
"ZNF12","na","null","null",0.67911106
"ECT2L","na","null","null",0.679334
"ILVBL","na","null","null",0.67941344
"DUSP19","na","null","null",0.6795922
"ABHD10","na","null","null",0.67959356
"TFAP4","na","null","null",0.67986035
"LINC00491","na","null","null",0.679869
"PNMA8A","na","null","null",0.67991453
"MRPL16","na","null","null",0.67999524
"LOC100505782","na","null","null",0.68013495
"FAM156B","na","null","null",0.68019664
"SUPT3H","na","null","null",0.68024915
"ZNF169","na","null","null",0.68033993
"PCYOX1L","na","null","null",0.680554
"PWP2","na","null","null",0.6805747
"OGFOD1","na","null","null",0.6807604
"TXNDC17","na","null","null",0.6809192
"AKIP1","na","null","null",0.6809726
"NMRAL1","na","null","null",0.6812856
"LDLRAP1","na","null","null",0.6816427
"NSMAF","na","null","null",0.681918
"ZDHHC7","na","null","null",0.68192524
"POFUT2","na","null","null",0.68193287
"CUL1","na","null","null",0.6819814
"CH17-340M24.3","na","null","null",0.6820628
"NIFK","na","null","null",0.68216324
"LYSMD1","na","null","null",0.68258125
"LOC101929268","na","null","null",0.6825914
"ZNF718","na","null","null",0.682848
"HYDIN","na","null","null",0.6828524
"FAM86JP","na","null","null",0.6828791
"SNRPC","na","null","null",0.68322176
"BSDC1","na","null","null",0.68323034
"LINC00621","na","null","null",0.68335617
"DOLK","na","null","null",0.6835004
"SPATA21","na","null","null",0.683526
"GSTO2","na","null","null",0.6837398
"BICC1","na","null","null",0.68382794
"ZNF585B","na","null","null",0.6838722
"CHMP7","na","null","null",0.68408513
"UTP4","na","null","null",0.6843003
"ASH1L","na","null","null",0.6847214
"ATRIP","na","null","null",0.6847904
"COG2","na","null","null",0.6848222
"CBX5","na","null","null",0.6848676
"CHCHD10","na","null","null",0.68494016
"UQCRHL","na","null","null",0.68496037
"C12orf43","na","null","null",0.6850033
"POLG2","na","null","null",0.685115
"ZNF460-AS1","na","null","null",0.68511873
"FEN1","na","null","null",0.6851477
"INPP5F","na","null","null",0.6851672
"INPP5D","na","null","null",0.6852441
"FGGY","na","null","null",0.685349
"COX20","na","null","null",0.6856947
"RBM24","na","null","null",0.6857862
"SEM1","na","null","null",0.6858673
"ZFP3","na","null","null",0.685904
"NUP85","na","null","null",0.6859184
"PURB","na","null","null",0.6860109
"CHAF1A","na","null","null",0.6860899
"GABPB1-IT1","na","null","null",0.68662214
"LOC101927045","na","null","null",0.68678534
"SCLY","na","null","null",0.68716604
"FCF1","na","null","null",0.6871823
"ADAL","na","null","null",0.6872793
"GRAMD2A","na","null","null",0.68730366
"RNFT2","na","null","null",0.68740505
"PACSIN2","na","null","null",0.68787307
"GPRC5C","na","null","null",0.687921
"UBR4","na","null","null",0.6880864
"MAK16","na","null","null",0.6881175
"ANTXR1","na","null","null",0.6884047
"LOC100507156","na","null","null",0.68902737
"SAMM50","na","null","null",0.689121
"SNX24","na","null","null",0.689308
"SNRPD2","na","null","null",0.689455
"OVOL2","na","null","null",0.6894801
"HMBOX1","na","null","null",0.68952817
"MALAT1","na","null","null",0.6898411
"DSTYK","na","null","null",0.6899042
"RPL13AP6","na","null","null",0.6900093
"POLR2F","na","null","null",0.690053
"EIF2B1","na","null","null",0.6900676
"CNGA4","na","null","null",0.6904972
"ATG7","na","null","null",0.6906716
"PDHA1","na","null","null",0.6906899
"KIFAP3","na","null","null",0.6908441
"LSM14B","na","null","null",0.69098556
"LUM","na","null","null",0.69104624
"MRTFB","na","null","null",0.69111574
"OXA1L","na","null","null",0.69116145
"PCDHGA9","na","null","null",0.69124377
"PARN","na","null","null",0.6913573
"PBK","na","null","null",0.6913774
"TG","na","null","null",0.6915203
"SUPT16H","na","null","null",0.691787
"ECHS1","na","null","null",0.69179815
"CFAP44","na","null","null",0.691916
"KRT16P3","na","null","null",0.69230443
"APBA1","na","null","null",0.69243956
"FAM86C2P","na","null","null",0.69280964
"XYLT2","na","null","null",0.69294345
"ERI3","na","null","null",0.6930169
"PNPO","na","null","null",0.6931045
"FOXP4-AS1","na","null","null",0.6934389
"LYRM2","na","null","null",0.69352955
"PDAP1","na","null","null",0.6935428
"ANKRD54","na","null","null",0.6936647
"FAM192A","na","null","null",0.6937292
"EEF1A2","na","null","null",0.6938032
"FARSA","na","null","null",0.6938606
"PRCD","na","null","null",0.69391024
"IMP4","na","null","null",0.6939718
"TCP11L2","na","null","null",0.69402826
"SACS","na","null","null",0.6943457
"ALDH1L2","na","null","null",0.69441324
"RMDN3","na","null","null",0.69458276
"MLX","na","null","null",0.69476175
"MARCH4","na","null","null",0.69483125
"CD1D","na","null","null",0.6948955
"SLC4A4","na","null","null",0.6949955
"KATNAL1","na","null","null",0.69501853
"TM2D3","na","null","null",0.6950576
"MAP2K4P1","na","null","null",0.69507194
"JMJD4","na","null","null",0.6953354
"WDR70","na","null","null",0.6953562
"ZNF407","na","null","null",0.6953639
"LMLN","na","null","null",0.695528
"LINC02541","na","null","null",0.6959652
"RASSF7","na","null","null",0.6961982
"USP4","na","null","null",0.6962212
"HVCN1","na","null","null",0.69626623
"TRMU","na","null","null",0.6963266
"PTPN3","na","null","null",0.69642794
"AP4S1","na","null","null",0.69676167
"SLC11A2","na","null","null",0.6970252
"SEC31B","na","null","null",0.6971351
"ATP9B","na","null","null",0.6971795
"TSEN2","na","null","null",0.69733375
"SPDYE5","na","null","null",0.697337
"DARS2","na","null","null",0.69769734
"SERPINF2","na","null","null",0.6977658
"LINC02076","na","null","null",0.6980293
"ABCB6","na","null","null",0.698033
"LINC02001","na","null","null",0.6980812
"GID8","na","null","null",0.6982019
"MAPRE3","na","null","null",0.69831836
"ACAD8","na","null","null",0.6983621
"PMPCB","na","null","null",0.6983682
"SIL1","na","null","null",0.69844943
"ST13P4","na","null","null",0.69885916
"RIN1","na","null","null",0.6989466
"ANKRD20A4-ANKRD20A20P","na","null","null",0.6989947
"FBXL18","na","null","null",0.6991184
"TMED10P1","na","null","null",0.69926
"HSPBAP1","na","null","null",0.6997604
"GNL3","na","null","null",0.69977903
"XRCC2","na","null","null",0.6999664
"ZNF283","na","null","null",0.70015305
"CTBP1-AS","na","null","null",0.7001819
"AKR1C2","na","null","null",0.7002835
"ZZEF1","na","null","null",0.70035696
"PPP1R1C","na","null","null",0.7003699
"ZNF791","na","null","null",0.70037967
"INKA2-AS1","na","null","null",0.70040065
"ZBTB26","na","null","null",0.70082104
"PSMA3-AS1","na","null","null",0.70083284
"FEM1A","na","null","null",0.7010418
"SLC25A42","na","null","null",0.7011792
"RASA3","na","null","null",0.7012575
"DDX41","na","null","null",0.7012884
"LOC101928504","na","null","null",0.70158976
"HRASLS","na","null","null",0.701809
"NMT2","na","null","null",0.7018288
"ANKS6","na","null","null",0.7018561
"C21orf58","na","null","null",0.7022619
"GART","na","null","null",0.70234376
"MTLN","na","null","null",0.7025387
"ANKRD36","na","null","null",0.7026242
"ZNF507","na","null","null",0.7029936
"PEG13","na","null","null",0.70318043
"PPOX","na","null","null",0.70387286
"TMUB2","na","null","null",0.70397633
"BCL9","na","null","null",0.70431024
"ITGBL1","na","null","null",0.7046295
"FLG","na","null","null",0.7048389
"NSDHL","na","null","null",0.70499396
"MEN1","na","null","null",0.7050716
"ARHGDIB","na","null","null",0.70509166
"CXorf57","na","null","null",0.70509857
"TAF11","na","null","null",0.70525527
"MAPK11","na","null","null",0.70566124
"SEPHS1","na","null","null",0.7057
"IFT22","na","null","null",0.70583934
"LINC00674","na","null","null",0.7059475
"LINC00514","na","null","null",0.7060663
"SNAPC5","na","null","null",0.7062765
"GTF2H2B","na","null","null",0.7063224
"SNU13","na","null","null",0.7065135
"ACAT1","na","null","null",0.70656115
"MIR646HG","na","null","null",0.7067146
"CELF4","na","null","null",0.70684606
"PELI3","na","null","null",0.70696265
"DCAF8","na","null","null",0.70697755
"PIK3R4","na","null","null",0.70699227
"KIF9","na","null","null",0.7070079
"HAS2","na","null","null",0.7072217
"EPHX2","na","null","null",0.7075735
"HTATSF1P2","na","null","null",0.70763636
"ZNF134","na","null","null",0.70806426
"ZNF397","na","null","null",0.70815194
"DHRS7B","na","null","null",0.7082485
"TTC1","na","null","null",0.70826215
"DYRK1B","na","null","null",0.7082964
"DNAJC18","na","null","null",0.70841336
"SLC35E1","na","null","null",0.7085543
"ZMYND8","na","null","null",0.7089325
"KIAA0232","na","null","null",0.7089535
"B4GALT7","na","null","null",0.70906997
"IVNS1ABP","na","null","null",0.7092224
"CTPS1","na","null","null",0.7095502
"SLC25A17","na","null","null",0.7095852
"AJAP1","na","null","null",0.7098563
"SNRPD3","na","null","null",0.7103339
"C1GALT1C1L","na","null","null",0.71035063
"HK1","na","null","null",0.710605
"MGC27345","na","null","null",0.71071416
"PPARGC1B","na","null","null",0.7108231
"MIEF1","na","null","null",0.7110965
"WDR33","na","null","null",0.711214
"FARS2","na","null","null",0.71123284
"SPIB","na","null","null",0.7114954
"MFSD5","na","null","null",0.7116426
"GON4L","na","null","null",0.7118067
"ACOT11","na","null","null",0.71198034
"DHRS4L2","na","null","null",0.7121429
"TLE2","na","null","null",0.71230835
"RERGL","na","null","null",0.7125016
"REPS1","na","null","null",0.71253866
"COPG1","na","null","null",0.71257055
"LOC105373064","na","null","null",0.71258986
"CHCHD6","na","null","null",0.7127398
"KIAA1328","na","null","null",0.71276224
"PCNT","na","null","null",0.7128127
"PPARA","na","null","null",0.7128351
"HRAT92","na","null","null",0.7132435
"KCNIP3","na","null","null",0.7133627
"AMDHD2","na","null","null",0.7133983
"DZIP1","na","null","null",0.7138175
"ZNF215","na","null","null",0.71386003
"ZNF229","na","null","null",0.71401995
"COPS7A","na","null","null",0.7140272
"ACTR1A","na","null","null",0.7140422
"LOC375196","na","null","null",0.7140766
"DNAJC16","na","null","null",0.7142148
"MTBP","na","null","null",0.7142396
"RANBP6","na","null","null",0.71431684
"CEP128","na","null","null",0.71434927
"CCDC167","na","null","null",0.7144712
"ILF3","na","null","null",0.71458673
"USP30","na","null","null",0.71507627
"MIF4GD","na","null","null",0.71507835
"TANC2","na","null","null",0.7150908
"TSPYL1","na","null","null",0.7155938
"STK36","na","null","null",0.7158108
"CDC14B","na","null","null",0.7159243
"LRP1","na","null","null",0.71607
"TNNI2","na","null","null",0.7161755
"UST","na","null","null",0.7166261
"PXDN","na","null","null",0.71670675
"ANP32A-IT1","na","null","null",0.7167245
"SLC35B4","na","null","null",0.7169507
"SECISBP2","na","null","null",0.71712565
"POLR2D","na","null","null",0.7172828
"EIPR1","na","null","null",0.7175629
"TMEM40","na","null","null",0.71758413
"CRYZL2P","na","null","null",0.71794003
"SLC35F6","na","null","null",0.7179419
"PRMT8","na","null","null",0.7180171
