"NAME","DESCRIPTION","GENE_SYMBOL","GENE_TITLE","SCORE"
"PCYT1A","na","null","null",0.77168125
"DZANK1","na","null","null",0.7717493
"TEFM","na","null","null",0.7719055
"NAIP","na","null","null",0.77198577
"AOX1","na","null","null",0.77199244
"MGAT5B","na","null","null",0.7720465
"FOXJ2","na","null","null",0.7721195
"LOC101928728","na","null","null",0.77231103
"DGCR6","na","null","null",0.77277905
"PKD2","na","null","null",0.7728633
"CHAF1A","na","null","null",0.7728813
"ARMCX2","na","null","null",0.77288175
"SLC23A2","na","null","null",0.772992
"SSR2","na","null","null",0.77304524
"ATP6V0D1","na","null","null",0.7731247
"SLC4A8","na","null","null",0.773132
"EIF2D","na","null","null",0.7732797
"SNRNP35","na","null","null",0.77331203
"APEH","na","null","null",0.7735117
"TSR1","na","null","null",0.77407223
"ACLY","na","null","null",0.7741312
"ITGB4","na","null","null",0.774139
"ACADS","na","null","null",0.77424014
"MBD4","na","null","null",0.77432024
"PFKFB1","na","null","null",0.77437323
"COMMD5","na","null","null",0.77441627
"LDHB","na","null","null",0.77455544
"GAPDH","na","null","null",0.7745724
"FAM234A","na","null","null",0.774626
"ZDHHC8","na","null","null",0.7752076
"COL8A2","na","null","null",0.77523893
"ZSCAN26","na","null","null",0.77540755
"TM9SF4","na","null","null",0.77564424
"LYPD3","na","null","null",0.77573407
"HMGN2","na","null","null",0.7758708
"DHCR7","na","null","null",0.7759992
"QTRT1","na","null","null",0.7761718
"ZNF692","na","null","null",0.7761824
"USB1","na","null","null",0.7762084
"CCHCR1","na","null","null",0.7762842
"CYP39A1","na","null","null",0.7763237
"VILL","na","null","null",0.77634865
"NELFE","na","null","null",0.7766098
"PRELID3A","na","null","null",0.7766146
"LDLRAD3","na","null","null",0.77663374
"CIC","na","null","null",0.7766961
"ARL17A","na","null","null",0.7767534
"CIB1","na","null","null",0.77690744
"PTGR1","na","null","null",0.7769944
"HMGCL","na","null","null",0.7769981
"MRTO4","na","null","null",0.7770341
"ZNF214","na","null","null",0.7770894
"CGB5","na","null","null",0.77758056
"GSS","na","null","null",0.77766633
"NDUFS8","na","null","null",0.77800614
"C8orf44","na","null","null",0.7780409
"PAIP2B","na","null","null",0.77806395
"SNCA","na","null","null",0.7782235
"OST4","na","null","null",0.7782294
"LINC00933","na","null","null",0.77826935
"TAF4","na","null","null",0.778354
"ANTXR1","na","null","null",0.7787206
"TTC25","na","null","null",0.7789318
"COLGALT1","na","null","null",0.779245
"TSTD1","na","null","null",0.7793108
"TRIP6","na","null","null",0.77958643
"LINC01508","na","null","null",0.77959853
"PTPRD-AS1","na","null","null",0.77961844
"LAMB4","na","null","null",0.779788
"COPZ2","na","null","null",0.7799442
"DGCR5","na","null","null",0.77998173
"FOXD2-AS1","na","null","null",0.7800758
"MEOX1","na","null","null",0.7801974
"FAM214B","na","null","null",0.7802448
"DCTPP1","na","null","null",0.780272
"ING5","na","null","null",0.78039765
"ZNF691","na","null","null",0.7804022
"ZNF571-AS1","na","null","null",0.78044575
"NCBP2-AS1","na","null","null",0.7804914
"NHP2","na","null","null",0.780653
"ZNF561","na","null","null",0.7807609
"MARVELD2","na","null","null",0.7809014
"CRYZL2P-SEC16B","na","null","null",0.7809257
"RRAS","na","null","null",0.7809703
"IPO13","na","null","null",0.78133005
"LYL1","na","null","null",0.78133756
"ALG9","na","null","null",0.7814859
"CFAP206","na","null","null",0.78150046
"PHF23","na","null","null",0.781576
"TOMM22","na","null","null",0.7815857
"SLC25A13","na","null","null",0.7816292
"AOC3","na","null","null",0.78168356
"CC2D1B","na","null","null",0.7818132
"ABLIM3","na","null","null",0.7818141
"ZNF768","na","null","null",0.7818448
"ELP5","na","null","null",0.78225154
"ITGB1BP1","na","null","null",0.78245705
"DELE1","na","null","null",0.7826515
"MST1","na","null","null",0.78272456
"RPL26L1","na","null","null",0.7827724
"SMCO4","na","null","null",0.7828073
"PCDHGC3","na","null","null",0.78293085
"TALAM1","na","null","null",0.7831914
"GAPVD1","na","null","null",0.7835075
"LOC101929147","na","null","null",0.78390473
"LINC00865","na","null","null",0.78399247
"HNRNPUL2","na","null","null",0.7841283
"SHROOM1","na","null","null",0.7841448
"SGSH","na","null","null",0.78419006
"TIMM8B","na","null","null",0.78426725
"BSPRY","na","null","null",0.7845241
"SPINT1-AS1","na","null","null",0.7847471
"DTYMK","na","null","null",0.7848574
"TLL1","na","null","null",0.7851156
"ADH5","na","null","null",0.7851725
"CDK20","na","null","null",0.78523856
"ZBED2","na","null","null",0.7853929
"RBSN","na","null","null",0.78576785
"DYNLL1","na","null","null",0.78594476
"FSIP2","na","null","null",0.7859794
"PHPT1","na","null","null",0.78634405
"UTP18","na","null","null",0.7864295
"RNF216","na","null","null",0.7866575
"LETM2","na","null","null",0.7869814
"HSPB11","na","null","null",0.78700316
"ABCB8","na","null","null",0.7870649
"TRIT1","na","null","null",0.7875525
"PLCB2","na","null","null",0.7878109
"SCN2A","na","null","null",0.7878348
"SCRN1","na","null","null",0.78786045
"BCL9L","na","null","null",0.7879692
"GINS3","na","null","null",0.7880221
"NBPF15","na","null","null",0.7883488
"CAMSAP1","na","null","null",0.7887039
"RNF26","na","null","null",0.78905106
"ZFYVE19","na","null","null",0.78910446
"RRP7BP","na","null","null",0.7891997
"PSMD9","na","null","null",0.7892978
"CNDP2","na","null","null",0.78964245
"DDX56","na","null","null",0.7896724
"VIM-AS1","na","null","null",0.78972864
"TXNL4A","na","null","null",0.78981227
"GPI","na","null","null",0.79017663
"PDPK1","na","null","null",0.7904011
"TMEM269","na","null","null",0.79041535
"TMTC2","na","null","null",0.7904156
"SH3D21","na","null","null",0.79069996
"KRT37","na","null","null",0.7908309
"LOC90768","na","null","null",0.7913891
"MAPK13","na","null","null",0.7915217
"ZNF774","na","null","null",0.79153
"FSCN3","na","null","null",0.79192287
"ZNF665","na","null","null",0.79199415
"ADAL","na","null","null",0.79201853
"AIFM1","na","null","null",0.79222625
"UQCRQ","na","null","null",0.7922896
"SLC45A3","na","null","null",0.7923434
"RASSF1-AS1","na","null","null",0.79259264
"FAM86B2","na","null","null",0.79265267
"CEBPZOS","na","null","null",0.7928871
"HINT2","na","null","null",0.7929652
"SFXN1","na","null","null",0.7929682
"ATAD3A","na","null","null",0.79324967
"INTS14","na","null","null",0.7935788
"TSPAN1","na","null","null",0.7936118
"C19orf33","na","null","null",0.79365796
"BUD13","na","null","null",0.7937523
"HTRA1","na","null","null",0.7940728
"PSMC5","na","null","null",0.79416007
"CRELD1","na","null","null",0.7941644
"LOC100507564","na","null","null",0.79429805
"PHLPP2","na","null","null",0.7944132
"IDH1","na","null","null",0.79443043
"TUBB1","na","null","null",0.7944762
"YLPM1","na","null","null",0.79450357
"RFC3","na","null","null",0.79487866
"FBLL1","na","null","null",0.79523885
"PCDHGA12","na","null","null",0.7954338
"PCDHGA11","na","null","null",0.7954393
"KIAA0391","na","null","null",0.7954733
"SUMO3","na","null","null",0.79555225
"KPNB1","na","null","null",0.79578483
"SPIN2B","na","null","null",0.79612136
"CMTM1","na","null","null",0.79638
"ATP5F1A","na","null","null",0.79640675
"CDC123","na","null","null",0.7964264
"WDR19","na","null","null",0.7966684
"UBQLN4","na","null","null",0.7970474
"NDUFA1","na","null","null",0.7974309
"TULP4","na","null","null",0.797462
"TRMT61A","na","null","null",0.7975387
"PDAP1","na","null","null",0.79762363
"ARHGAP4","na","null","null",0.7977088
"TMC5","na","null","null",0.79794246
"KAZALD1","na","null","null",0.79799426
"MYLK-AS1","na","null","null",0.79811424
"MRPL21","na","null","null",0.7983807
"MRPL35","na","null","null",0.7985588
"FAHD2B","na","null","null",0.7985938
"GGACT","na","null","null",0.79863346
"RNF145","na","null","null",0.79867905
"KDM1A","na","null","null",0.79871136
"PACS2","na","null","null",0.7992997
"DGCR9","na","null","null",0.7993583
"ADSL","na","null","null",0.79970527
"IMP3","na","null","null",0.7999525
"BTBD9","na","null","null",0.79999876
"STIM1","na","null","null",0.80038714
"FAM83A-AS1","na","null","null",0.8005246
"GAREM2","na","null","null",0.80053663
"UROS","na","null","null",0.8005483
"TMLHE","na","null","null",0.80061316
"PPIL1","na","null","null",0.80082846
"CMC4","na","null","null",0.80087626
"TANGO2","na","null","null",0.8009957
"TECTA","na","null","null",0.8010155
"MACO1","na","null","null",0.8010451
"DNAJC11","na","null","null",0.8012613
"SARS","na","null","null",0.8014889
"DRG2","na","null","null",0.80157363
"DHRS11","na","null","null",0.8016148
"TMEM117","na","null","null",0.80165225
"TMEM205","na","null","null",0.8017227
"HSPE1","na","null","null",0.80182445
"VHLL","na","null","null",0.80199784
"ASXL1","na","null","null",0.80208975
"SPINT1","na","null","null",0.80213004
"CDC23","na","null","null",0.80214673
"THBS2","na","null","null",0.8023221
"ROMO1","na","null","null",0.80239195
"ZNF815P","na","null","null",0.80241627
"NAA38","na","null","null",0.80264884
"CHCHD1","na","null","null",0.8027158
"LINC01940","na","null","null",0.8029316
"AMER1","na","null","null",0.8029921
"UCK2","na","null","null",0.80323213
"GOLGA3","na","null","null",0.80334914
"DCAF1","na","null","null",0.8033694
"STX18-AS1","na","null","null",0.8034511
"ANKRD54","na","null","null",0.8034639
"PARD6G-AS1","na","null","null",0.8037026
"MLEC","na","null","null",0.8038421
"NVL","na","null","null",0.8038645
"LINC01481","na","null","null",0.80395275
"RCOR2","na","null","null",0.8040104
"NUDT16P1","na","null","null",0.8041426
"WIPF3","na","null","null",0.8042617
"LINC00941","na","null","null",0.80430555
"CASTOR2","na","null","null",0.8043996
"TMSB10","na","null","null",0.80491537
"GABPB1-IT1","na","null","null",0.80521715
"LAS1L","na","null","null",0.80541867
"DCAF8","na","null","null",0.8054826
"ABHD17C","na","null","null",0.8057273
"SNAP47","na","null","null",0.80609626
"PGRMC2","na","null","null",0.8061737
"ZNF341","na","null","null",0.8064427
"CLPB","na","null","null",0.8064677
"SMARCC1","na","null","null",0.8066125
"MYO15A","na","null","null",0.80662113
"TIMM13","na","null","null",0.80667716
"SERPINF1","na","null","null",0.8067966
"AJM1","na","null","null",0.806814
"TMEM120A","na","null","null",0.8074522
"CTC-338M12.4","na","null","null",0.8076155
"GBAP1","na","null","null",0.8078213
"CCL26","na","null","null",0.8080233
"GPR87","na","null","null",0.80803174
"GEMIN5","na","null","null",0.8080318
"DNAH10","na","null","null",0.8080546
"PPP5C","na","null","null",0.8082434
"DDX31","na","null","null",0.8083335
"PHF20","na","null","null",0.8084982
"RER1","na","null","null",0.8085931
"HOXA1","na","null","null",0.8088318
"CALM3","na","null","null",0.8090209
"CHFR","na","null","null",0.8097598
"PPM1H","na","null","null",0.80986005
"CHTF8","na","null","null",0.8100046
"FBXO22","na","null","null",0.8100602
"CERCAM","na","null","null",0.81009966
"ZFAT","na","null","null",0.810167
"GORASP1","na","null","null",0.81033856
"NKRF","na","null","null",0.81060284
"BACE1-AS","na","null","null",0.8106819
"TDRD1","na","null","null",0.81071264
"CUEDC2","na","null","null",0.8107183
"LHX6","na","null","null",0.8107548
"LOC101927989","na","null","null",0.8108319
"SH3TC2","na","null","null",0.81089604
"DHX32","na","null","null",0.8109557
"LOC100294145","na","null","null",0.8110095
"CCDC134","na","null","null",0.8112919
"PPP1R14C","na","null","null",0.8113599
"MBTPS1","na","null","null",0.81136316
"INTS4P1","na","null","null",0.811426
"TIMM50","na","null","null",0.81154716
"VKORC1","na","null","null",0.81155854
"PGAM2","na","null","null",0.8117357
"RMND5B","na","null","null",0.81184673
"NDUFA8","na","null","null",0.8119523
"RHBDF1","na","null","null",0.8119806
"ZNF876P","na","null","null",0.81203675
"RPL41","na","null","null",0.8122669
"POLR2F","na","null","null",0.81256086
"PANX2","na","null","null",0.8126447
"CBLB","na","null","null",0.81269574
"AKT2","na","null","null",0.813085
"PRKAR2A-AS1","na","null","null",0.8131553
"TTLL12","na","null","null",0.8132515
"TSPAN17","na","null","null",0.81344247
"PPP6R2","na","null","null",0.81378806
"VPS53","na","null","null",0.8141971
"RPS6KL1","na","null","null",0.81436867
"PRMT2","na","null","null",0.814374
"ZNF839","na","null","null",0.8145399
"ZNF185","na","null","null",0.8148691
"MAGED1","na","null","null",0.81492996
"SNHG21","na","null","null",0.8149543
"ZFP3","na","null","null",0.81503296
"ODF2","na","null","null",0.8150474
"ARFGAP1","na","null","null",0.8154592
"DZIP1","na","null","null",0.81565773
"CCDC106","na","null","null",0.8158797
"EPS15L1","na","null","null",0.81588334
"AIMP2","na","null","null",0.81597
"TCTN1","na","null","null",0.81602275
"GAS1","na","null","null",0.8161726
"PINX1","na","null","null",0.81622005
"DHX37","na","null","null",0.8164054
"FARSA","na","null","null",0.81647307
"USP40","na","null","null",0.8165064
"SCARB1","na","null","null",0.816809
"ITGAE","na","null","null",0.81684464
"MINDY1","na","null","null",0.8169206
"PDXDC1","na","null","null",0.81700486
"ACTR1B","na","null","null",0.81710994
"HSD17B1","na","null","null",0.81720966
"KIF9-AS1","na","null","null",0.81771487
"FLYWCH1","na","null","null",0.8180154
"SYCE2","na","null","null",0.8182135
"SLIRP","na","null","null",0.8184096
"SERPINE1","na","null","null",0.81847507
"CRYAB","na","null","null",0.8184821
"C1QTNF3-AMACR","na","null","null",0.818865
"COX8A","na","null","null",0.81914455
"LSG1","na","null","null",0.81914556
"ATIC","na","null","null",0.81915045
"ENDOU","na","null","null",0.8192451
"FAM120C","na","null","null",0.81924605
"SUPT16H","na","null","null",0.8195865
"IQCA1","na","null","null",0.8197912
"VPS39","na","null","null",0.8199142
"ANKRD36","na","null","null",0.82061976
"MTFR1L","na","null","null",0.8206839
"CFD","na","null","null",0.8208268
"SNORA17B","na","null","null",0.82093537
"LINC00649","na","null","null",0.8210216
"LSMEM2","na","null","null",0.82103604
"CHST12","na","null","null",0.8210945
"EXOC7","na","null","null",0.8212529
"CHCHD6","na","null","null",0.8213893
"DHX16","na","null","null",0.8214418
"VPS37D","na","null","null",0.82145834
"TPM3P9","na","null","null",0.82158566
"PLEKHG1","na","null","null",0.82162976
"TACO1","na","null","null",0.8216935
"IVL","na","null","null",0.821802
"RBM24","na","null","null",0.82192487
"RRAGA","na","null","null",0.82195187
"CD1D","na","null","null",0.8221869
"SNRNP200","na","null","null",0.8223019
"ADAMTS1","na","null","null",0.822404
"PHOSPHO2","na","null","null",0.8224611
"ZNF512","na","null","null",0.8225336
"CCND1","na","null","null",0.82271016
"NACA4P","na","null","null",0.8228789
"MPV17","na","null","null",0.8232109
"LINC01133","na","null","null",0.82385784
"ABCC1","na","null","null",0.823969
"ANXA6","na","null","null",0.82422435
"AKR1A1","na","null","null",0.82430214
"LINC01410","na","null","null",0.82435375
"BORCS6","na","null","null",0.8247921
"ASIC1","na","null","null",0.82485896
"PET117","na","null","null",0.82485944
"DNAH6","na","null","null",0.82529634
"ARID2","na","null","null",0.82568836
"VARS2","na","null","null",0.82575715
"ZNF37BP","na","null","null",0.82605004
"SHLD1","na","null","null",0.8260511
"LTO1","na","null","null",0.8261806
"DNAJC30","na","null","null",0.82624054
"C15orf61","na","null","null",0.82644945
"S100A5","na","null","null",0.82667917
"EIF2B1","na","null","null",0.82671857
"DGCR6L","na","null","null",0.8267589
"ADGRG2","na","null","null",0.8271075
"IDH3B","na","null","null",0.82728094
"PCDHA10","na","null","null",0.82730705
"ZNF436","na","null","null",0.8273258
"EMC3-AS1","na","null","null",0.82748026
"CDH2","na","null","null",0.8276887
"SHPK","na","null","null",0.8277422
"ANKRD35","na","null","null",0.8277487
"ARHGEF6","na","null","null",0.8278186
"PCYT2","na","null","null",0.8280901
"METTL23","na","null","null",0.8281979
"NRBP2","na","null","null",0.82867867
"PRPF19","na","null","null",0.82870847
"C1orf123","na","null","null",0.8287162
"SDR39U1","na","null","null",0.82886964
"HSPA6","na","null","null",0.829032
"ZCWPW1","na","null","null",0.82953393
"LRRC27","na","null","null",0.8296489
"UVSSA","na","null","null",0.829912
"NUDC","na","null","null",0.8306496
"TRNAU1AP","na","null","null",0.83082616
"AGAP2-AS1","na","null","null",0.8309526
"ST6GALNAC5","na","null","null",0.8310451
"ASCC2","na","null","null",0.8310575
"IGF2R","na","null","null",0.831499
"RAI1","na","null","null",0.8318052
"MARK1","na","null","null",0.83180803
"ZBED6CL","na","null","null",0.83182484
"ZC3H10","na","null","null",0.8320069
"ARF3","na","null","null",0.83210343
"CREB3L2","na","null","null",0.8321874
"PRMT7","na","null","null",0.8321967
"KRBOX1","na","null","null",0.83241385
"STK4-AS1","na","null","null",0.83243483
"SNORD10","na","null","null",0.83272207
"RUVBL2","na","null","null",0.83292556
"RNF208","na","null","null",0.83295715
"PRIM1","na","null","null",0.8329577
"KIAA0556","na","null","null",0.8331229
"BIRC6","na","null","null",0.8331511
"PRH1","na","null","null",0.833205
"DBI","na","null","null",0.83326936
"NSMCE3","na","null","null",0.8336008
"TMEM241","na","null","null",0.8336753
"PGAP2","na","null","null",0.83374065
"SEC13","na","null","null",0.833839
"ADGRL1","na","null","null",0.83387387
"SCAMP4","na","null","null",0.83389986
"STAC","na","null","null",0.83402
"TUG1","na","null","null",0.83464265
"NEDD8","na","null","null",0.8349008
"LOC100506844","na","null","null",0.8349486
"ERVK13-1","na","null","null",0.83500236
"MAP1LC3A","na","null","null",0.83565277
"EEF1E1","na","null","null",0.83591074
"MANCR","na","null","null",0.83592385
"RBBP4","na","null","null",0.83598065
"PPM1M","na","null","null",0.836073
"SACS","na","null","null",0.83617735
"TDRD9","na","null","null",0.8363479
"METTL3","na","null","null",0.83644944
"TUT1","na","null","null",0.8364808
"STK33","na","null","null",0.83655024
"BDNF","na","null","null",0.83655906
"SYNGAP1","na","null","null",0.83657134
"MCM3","na","null","null",0.83666474
"DAG1","na","null","null",0.8367389
"GPAM","na","null","null",0.83690274
"FADS3","na","null","null",0.8369563
"SASH1","na","null","null",0.8370556
"C20orf194","na","null","null",0.837645
"ACTG1","na","null","null",0.8376832
"FOXD4L3","na","null","null",0.8377702
"NDUFB10","na","null","null",0.8378
"DHRS4","na","null","null",0.83784586
"PRRT1","na","null","null",0.83791375
"LINC00312","na","null","null",0.83794373
"ESYT1","na","null","null",0.8379489
"TPI1P2","na","null","null",0.8382341
"LINC01132","na","null","null",0.8382594
"TOLLIP","na","null","null",0.8387392
"PDIA5","na","null","null",0.83892846
"EXD2","na","null","null",0.8390682
"MELTF","na","null","null",0.8391946
"LIMD1","na","null","null",0.8393231
"WNT7A","na","null","null",0.8395832
"APC2","na","null","null",0.83959484
"HEBP1","na","null","null",0.83962554
"STX2","na","null","null",0.8401075
"MSH2","na","null","null",0.84015536
"LMLN","na","null","null",0.84052765
"SPDYE6","na","null","null",0.84057677
"SMIM10L2B","na","null","null",0.84058136
"GPS1","na","null","null",0.8406925
"PRKAB2","na","null","null",0.8407401
"MGME1","na","null","null",0.8409146
"ZNF658B","na","null","null",0.84095645
"TIGD2","na","null","null",0.8410991
"CYB561A3","na","null","null",0.8412562
"EML1","na","null","null",0.8416314
"ZNF891","na","null","null",0.8418383
"ENKD1","na","null","null",0.8420417
"CDC7","na","null","null",0.84218097
"GEMIN8","na","null","null",0.84284735
"MYOZ3","na","null","null",0.84290814
"INHA","na","null","null",0.8430386
"LOC101928222","na","null","null",0.8433175
"KIAA1656","na","null","null",0.8433781
"SLFNL1","na","null","null",0.8434229
"VCP","na","null","null",0.8435566
"NDUFB2","na","null","null",0.8436587
"XRCC1","na","null","null",0.8438032
"KYAT1","na","null","null",0.8438173
"PAFAH1B3","na","null","null",0.8440199
"NNT-AS1","na","null","null",0.8440789
"SGSM3","na","null","null",0.8442615
"VAT1","na","null","null",0.84444845
"TOB2P1","na","null","null",0.84472305
"PAQR4","na","null","null",0.8447316
"CNOT9","na","null","null",0.8448337
"EXOSC5","na","null","null",0.8448508
"TTLL1","na","null","null",0.8448522
"SERPINB10","na","null","null",0.84520763
"NEK4","na","null","null",0.845738
"SYT8","na","null","null",0.84580433
"GPRIN2","na","null","null",0.84594685
"HDGFL2","na","null","null",0.84598684
"ANKEF1","na","null","null",0.84599465
"APH1B","na","null","null",0.84605515
"TMEM218","na","null","null",0.84616566
"TTLL5","na","null","null",0.84639287
"CCDC85C","na","null","null",0.84648305
"DGUOK-AS1","na","null","null",0.846489
"FAM25A","na","null","null",0.8467474
"SLC24A4","na","null","null",0.8468227
"CEACAM3","na","null","null",0.8468277
"FAM120B","na","null","null",0.84695715
"INTS5","na","null","null",0.8471462
"TPM1-AS","na","null","null",0.84716636
"EHD2","na","null","null",0.8472162
"FAM86FP","na","null","null",0.8475039
"MPP3","na","null","null",0.8478092
"MANBAL","na","null","null",0.84794164
"H2AFY2","na","null","null",0.84794354
"KDM2B","na","null","null",0.8481268
"SERPINB5","na","null","null",0.8481724
"EFNA5","na","null","null",0.8481729
"PCDHGA2","na","null","null",0.84836614
"UBE2G2","na","null","null",0.8484838
"ARAP1-AS2","na","null","null",0.8484929
"APCDD1L","na","null","null",0.8486146
"CROCCP2","na","null","null",0.84894097
"PRPF31","na","null","null",0.8491202
"SPG7","na","null","null",0.8491538
"FLJ37035","na","null","null",0.8493385
"CACFD1","na","null","null",0.8495129
"SLF2","na","null","null",0.850295
"GUCA1B","na","null","null",0.85085684
"TBCD","na","null","null",0.8509194
"ALKBH8","na","null","null",0.85100067
"PFKP","na","null","null",0.8511321
"LONP2","na","null","null",0.85140437
"ACOT8","na","null","null",0.8514674
"SMARCD3","na","null","null",0.85150427
"MAGI2-AS3","na","null","null",0.85161775
"PARK7","na","null","null",0.8516435
"DMAC2","na","null","null",0.85197407
"TXNRD2","na","null","null",0.8521188
"XYLB","na","null","null",0.8523753
"GON4L","na","null","null",0.8524187
"FBXL19-AS1","na","null","null",0.8525684
"PTPN18","na","null","null",0.85262704
"MCM6","na","null","null",0.8527011
"MRPL10","na","null","null",0.85280365
"ZNF276","na","null","null",0.8528959
"PRKCH","na","null","null",0.85301507
"METTL17","na","null","null",0.8530383
"COMMD9","na","null","null",0.8532963
"INCENP","na","null","null",0.8533349
"TIMP1","na","null","null",0.85352314
"ULK2","na","null","null",0.85364366
"SPATA7","na","null","null",0.85403687
"GNB5","na","null","null",0.8540519
"CDS2","na","null","null",0.85409915
"DNAH11","na","null","null",0.8544699
"ZNF589","na","null","null",0.8545186
"TACC1","na","null","null",0.85483706
"SIPA1L3","na","null","null",0.85492206
"NUP35","na","null","null",0.8549783
"CTPS2","na","null","null",0.8556005
"SLC25A10","na","null","null",0.8556323
"FAM156B","na","null","null",0.8557451
"PRDM4","na","null","null",0.8558712
"PDPR","na","null","null",0.85624576
"PIGO","na","null","null",0.8562748
"STOX2","na","null","null",0.8563668
"DDN","na","null","null",0.85640764
"KLHDC4","na","null","null",0.8564541
"MORN1","na","null","null",0.85647327
"FAAP100","na","null","null",0.8565317
"ADD1","na","null","null",0.8566553
"KTN1-AS1","na","null","null",0.85695744
"AQP10","na","null","null",0.8572301
"ANKMY1","na","null","null",0.8574024
"SF3B5","na","null","null",0.857569
"MRPL16","na","null","null",0.8575847
"FDFT1","na","null","null",0.8577574
"NTNG1","na","null","null",0.85777146
"ZBTB45","na","null","null",0.85795635
"MAB21L4","na","null","null",0.85818213
"OSCAR","na","null","null",0.85823196
"MAGED2","na","null","null",0.85846055
"NT5C3B","na","null","null",0.8585182
"SSTR3","na","null","null",0.85862327
"BRAT1","na","null","null",0.85871685
"PNMA6A","na","null","null",0.85887086
"SYBU","na","null","null",0.8589949
"VPS26C","na","null","null",0.8593138
"SIGLEC16","na","null","null",0.8594835
"NELFCD","na","null","null",0.85977244
"NQO1","na","null","null",0.85994
"PGP","na","null","null",0.86011183
"PALD1","na","null","null",0.8603659
"TGFB3","na","null","null",0.8605897
"ZNRF3","na","null","null",0.8607764
"SPOUT1","na","null","null",0.8608113
"TCFL5","na","null","null",0.8608779
"CDIP1","na","null","null",0.86113596
"BBS5","na","null","null",0.86118644
"WDR92","na","null","null",0.8613952
"ADAM20P1","na","null","null",0.8615439
"IVNS1ABP","na","null","null",0.8615767
"FNDC5","na","null","null",0.8615955
"EPB41L3","na","null","null",0.8618035
"DLG5-AS1","na","null","null",0.8618476
"CIART","na","null","null",0.8620016
"DPYSL3","na","null","null",0.8621746
"BNIP1","na","null","null",0.8622455
"FAM239B","na","null","null",0.8622903
"PRDX5","na","null","null",0.8628014
"KRT7","na","null","null",0.86293
"ANKRD27","na","null","null",0.86313194
"LINC01504","na","null","null",0.86332124
"MOCS3","na","null","null",0.8635941
"LOC100130691","na","null","null",0.86370146
"LINC00519","na","null","null",0.86414135
"TMSB4X","na","null","null",0.86422825
"LIMK2","na","null","null",0.8646851
"PABPC1L","na","null","null",0.8646955
"FAM118A","na","null","null",0.8647718
"UQCR11","na","null","null",0.8647913
"ARHGEF16","na","null","null",0.8648327
"ALDH1L2","na","null","null",0.86511105
"SEMA6D","na","null","null",0.8654893
"HK1","na","null","null",0.8664234
"TTC30B","na","null","null",0.86660826
"EYA2","na","null","null",0.8667086
"PPCDC","na","null","null",0.86673164
"CD2BP2","na","null","null",0.8670209
"SPECC1L","na","null","null",0.8672731
"RUVBL1","na","null","null",0.8672762
"TP53I13","na","null","null",0.867422
"LOC101928725","na","null","null",0.86743146
"SLC44A3-AS1","na","null","null",0.86778307
"PRDM11","na","null","null",0.86783177
"CALML5","na","null","null",0.8679593
"DTX3","na","null","null",0.86805576
"MRPS12","na","null","null",0.86808324
"BCAP31","na","null","null",0.8681351
"RABEPK","na","null","null",0.8686611
"TRIM37","na","null","null",0.86881787
"AKIP1","na","null","null",0.8690346
"BSCL2","na","null","null",0.86907315
"SCNM1","na","null","null",0.8691056
"RNH1","na","null","null",0.8691174
"SNRPD3","na","null","null",0.86925864
"PET100","na","null","null",0.870147
"ATAT1","na","null","null",0.87059194
"CH17-340M24.3","na","null","null",0.87060887
"PRPF8","na","null","null",0.8708201
"AP5S1","na","null","null",0.87095475
"TFF3","na","null","null",0.8713292
"GLYR1","na","null","null",0.8713976
"TSC1","na","null","null",0.8717519
"NLRP2","na","null","null",0.8717872
"ZNF786","na","null","null",0.8718484
"HES2","na","null","null",0.8722561
"POMC","na","null","null",0.872274
"METTL16","na","null","null",0.87229764
"FES","na","null","null",0.87269807
"ZNF544","na","null","null",0.8727715
"ITGB2-AS1","na","null","null",0.8728771
"C11orf98","na","null","null",0.872962
"WDR83OS","na","null","null",0.873401
"UCK1","na","null","null",0.8736641
"LAMTOR2","na","null","null",0.8737225
"RGL4","na","null","null",0.8740761
"ZNF177","na","null","null",0.87418103
"SH3BP5L","na","null","null",0.8742586
"TAX1BP3","na","null","null",0.87425864
"LCAL1","na","null","null",0.87444574
"FBXL15","na","null","null",0.8747068
"LIPT1","na","null","null",0.87474394
"PRKAR2A","na","null","null",0.8748842
"TUBB","na","null","null",0.8749034
"DYSF","na","null","null",0.87517107
"PRXL2A","na","null","null",0.8755415
"AAAS","na","null","null",0.8758442
"TLX1","na","null","null",0.8758962
"H2BFS","na","null","null",0.8760105
"KIF16B","na","null","null",0.87611777
"OTULIN","na","null","null",0.87642676
"SMARCAL1","na","null","null",0.8766003
"MYH9","na","null","null",0.87676
"PSEN2","na","null","null",0.8771084
"KRBA1","na","null","null",0.8772121
"MINCR","na","null","null",0.8772355
"MSRB3","na","null","null",0.8773936
"PROSER2-AS1","na","null","null",0.8774405
"CCNL2","na","null","null",0.878056
"TFB2M","na","null","null",0.87826014
"NAXD","na","null","null",0.8783095
"SPATA6","na","null","null",0.8788807
"MIR181A2HG","na","null","null",0.8789212
"MEGF9","na","null","null",0.8790602
"PRAF2","na","null","null",0.8791671
"NAGPA","na","null","null",0.87919706
"KDF1","na","null","null",0.87939066
"SUPT4H1","na","null","null",0.87956697
"SS18L1","na","null","null",0.88002867
"LINC00662","na","null","null",0.88011825
"TIGD6","na","null","null",0.8801646
